trans_date_trans_time,merchant,category,amt,city,state,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
2023-06-16 11:10:00,Zomato,entertainment,2860.3,Kolkata,WB,22.5726,88.3639,14800000,Manager,1989-07-11,d3a13f6c-75b3-47d9-b6b3-060f52e23224,22.6444,88.4205,0
2023-10-19 08:48:00,Reliance Digital,food,366.64,Kolkata,WB,22.5726,88.3639,14800000,Engineer,1976-07-16,55157147-f755-47be-a4b6-a32902d0751f,22.6579,88.4157,0
2023-05-14 07:14:00,Reliance Digital,travel,17140.93,Chennai,TN,13.0827,80.2707,11300000,Engineer,1960-07-27,acdd697a-57cb-4145-bf93-e95512ba5ba2,13.2405,80.2019,0
2023-05-26 11:57:00,Swiggy,electronics,16154.15,Mumbai,MH,19.076,72.8777,20400000,Manager,1996-08-18,a575b7ee-c9d2-4458-b201-39197476c785,19.0837,72.7181,0
2023-09-27 08:42:00,Myntra,entertainment,3211.75,Hyderabad,TS,17.385,78.4867,10000000,Student,1989-04-22,34c60402-055d-4d7c-b1ce-d10fa803e1b6,17.3937,78.4508,0
2023-09-16 20:20:00,Amazon,grocery,2200.86,Chennai,TN,13.0827,80.2707,11300000,Engineer,1984-07-02,9d99dcec-4522-45e2-bd21-3f5a8017c6e9,13.1377,80.1717,0
2023-09-14 09:49:00,Croma,entertainment,2853.36,Hyderabad,TS,17.385,78.4867,10000000,Teacher,1979-12-13,cc0c2681-2ec5-491f-8f54-620f3101e4d7,17.4171,78.3304,0
2023-02-20 04:01:00,Swiggy,electronics,13378.33,Hyderabad,TS,17.385,78.4867,10000000,Business,1990-11-18,d560c71b-c708-4fe5-999b-e49d3ca022ca,17.5088,78.5404,0
2023-10-28 22:42:00,Reliance Digital,entertainment,3356.66,Delhi,DL,28.7041,77.1025,18700000,Doctor,1995-11-05,d4a297f5-fd09-465a-8d4b-78c1957fbe01,28.6913,77.0202,0
2023-11-07 06:42:00,Zomato,food,856.2,Delhi,DL,28.7041,77.1025,18700000,Doctor,1977-06-08,1e155e50-703c-49be-91b3-c5af2e8efd7f,28.7756,77.0951,0
2023-09-21 21:57:00,BookMyShow,travel,16222.69,Hyderabad,TS,17.385,78.4867,10000000,Doctor,1984-01-03,7446f705-af07-4caf-b657-eb104e792ade,17.2461,78.408,0
2023-01-11 21:53:00,Zomato,fashion,9680.85,Delhi,DL,28.7041,77.1025,18700000,Clerk,1964-11-10,8ca4ed6d-f6da-423c-8f47-c93280ad60e7,28.767,76.9864,0
2023-11-26 02:34:00,BookMyShow,electronics,18338.39,Mumbai,MH,19.076,72.8777,20400000,Manager,1985-09-06,2164cf7e-9334-4c01-8461-95c461d50e7d,19.0146,72.7388,0
2023-08-05 07:12:00,Reliance Digital,grocery,2021.95,Chennai,TN,13.0827,80.2707,11300000,Manager,1993-02-24,f1f62d0e-30f5-4ea8-add5-49274f5d109a,12.9616,80.3478,0
2023-04-12 11:06:00,Reliance Digital,fashion,6576.05,Mumbai,MH,19.076,72.8777,20400000,Teacher,1990-08-05,20a7bd4e-c270-4b26-b15e-861784c610ee,19.0653,72.9006,0
2023-01-05 19:27:00,Zomato,travel,21681.64,Hyderabad,TS,17.385,78.4867,10000000,Business,2004-10-16,890aa71c-9cb9-42b2-879d-b927905a32ae,17.2491,78.415,0
2023-02-24 21:38:00,BookMyShow,food,1199.95,Hyderabad,TS,17.385,78.4867,10000000,Engineer,2001-01-01,357ab203-3589-4def-9133-be0e6f53fec4,17.2572,78.4309,0
2023-03-10 10:20:00,Ola,fashion,12224.69,Kolkata,WB,22.5726,88.3639,14800000,Manager,1969-01-07,44d55f0c-0433-4729-8b15-1f7d075a1f3c,22.5769,88.3578,0
2023-12-12 13:04:00,Uber,entertainment,1591.4,Delhi,DL,28.7041,77.1025,18700000,Student,1973-05-14,756fa183-565c-400a-9b3b-eb21b0461bee,28.8155,77.1242,0
2023-12-26 12:33:00,Swiggy,fashion,4746.8,Bengaluru,KA,12.9716,77.5946,12400000,Manager,1977-09-12,40dc72c8-9e90-47d3-b314-537f1fb1fcd6,12.9331,77.5961,0
2023-08-06 21:14:00,Croma,fashion,3288.48,Hyderabad,TS,17.385,78.4867,10000000,Student,1965-01-13,b9b1af17-dc1d-4ad2-a581-f9746de0e2c0,17.236,78.6758,0
2023-01-05 12:32:00,Amazon,food,430.45,Chennai,TN,13.0827,80.2707,11300000,Business,1990-10-25,c571e21a-68ea-41dd-9ea1-9104e7866dab,12.9013,80.3995,0
2023-04-18 01:54:00,Swiggy,travel,9900.27,Chennai,TN,13.0827,80.2707,11300000,Engineer,1998-11-03,87bfb51a-1013-4c1a-b060-d211f42ec02b,13.1334,80.3493,0
2023-03-15 19:25:00,Amazon,entertainment,3098.16,Kolkata,WB,22.5726,88.3639,14800000,Doctor,1986-02-21,fa944401-bc60-468a-a4b7-ac53d83a694e,22.638,88.5116,0
2023-08-08 22:32:00,BookMyShow,travel,17985.21,Delhi,DL,28.7041,77.1025,18700000,Engineer,1961-07-19,5caa12ea-5861-45c3-bd78-c113dc7eb9b6,28.578,76.9162,0
2023-11-03 14:45:00,Ola,grocery,2483.03,Hyderabad,TS,17.385,78.4867,10000000,Clerk,1988-02-01,1e4d3317-1ae5-43fc-9f2a-2009ea3d7c3e,17.4151,78.6542,0
2023-12-13 05:03:00,Swiggy,entertainment,3926.98,Chennai,TN,13.0827,80.2707,11300000,Teacher,1965-11-16,2f83e880-9794-443c-9f76-e69b75f4af65,13.1907,80.2902,0
2023-03-06 04:20:00,BookMyShow,grocery,227.75,Kolkata,WB,22.5726,88.3639,14800000,Teacher,1990-01-09,d1082b74-9b60-4a14-80fe-d4f6afd50fe9,28.1915,92.8201,1
2023-09-24 10:06:00,Flipkart,electronics,83206.68,Hyderabad,TS,17.385,78.4867,10000000,Doctor,1969-12-25,949a336f-7b14-406a-b97a-f671727532c3,17.4946,78.5721,0
2023-07-04 23:51:00,Amazon,food,606.64,Kolkata,WB,22.5726,88.3639,14800000,Manager,1962-01-02,9f15a11f-e3fc-4b1f-99b9-945260b486be,22.738,88.185,0
2023-08-16 13:14:00,Uber,grocery,1197.4,Kolkata,WB,22.5726,88.3639,14800000,Doctor,1991-10-02,414a14c2-0e2e-4ecc-bda1-d34d84046105,22.6644,88.2303,0
2023-04-16 12:25:00,Ola,food,844.57,Chennai,TN,13.0827,80.2707,11300000,Student,2001-03-21,f7769048-4c80-471d-aeae-bbf41acf5543,13.2692,80.1174,0
2023-09-01 03:04:00,BookMyShow,food,1139.41,Hyderabad,TS,17.385,78.4867,10000000,Doctor,2001-12-26,5a635953-7ad6-4808-bfdb-ab3ef65de851,17.302,78.311,0
2023-08-13 17:08:00,Ola,grocery,2502.3,Chennai,TN,13.0827,80.2707,11300000,Clerk,1975-07-13,0d5e4f9b-a81f-49c0-ac40-438aa408ba23,13.1166,80.4613,0
2023-08-23 03:04:00,Myntra,fashion,10484.04,Delhi,DL,28.7041,77.1025,18700000,Business,1997-01-10,f792c444-b075-4cd5-ad94-892a25d456b8,28.6093,77.0715,0
2023-12-31 01:42:00,Ola,travel,17368.26,Chennai,TN,13.0827,80.2707,11300000,Teacher,1995-08-26,9331768e-8f92-4c67-ac51-b21a62e38f23,13.0214,80.1047,0
2023-02-11 21:56:00,Amazon,electronics,29233.39,Kolkata,WB,22.5726,88.3639,14800000,Business,1973-05-19,a9e20386-784c-4e51-9811-2f0b7319fc41,22.6437,88.35,0
2023-09-16 13:54:00,Croma,grocery,1631.65,Hyderabad,TS,17.385,78.4867,10000000,Doctor,1997-09-09,27616cad-5803-4ecf-85fd-817f760bd92d,17.4939,78.3798,0
2023-05-21 00:55:00,BookMyShow,electronics,18645.33,Hyderabad,TS,17.385,78.4867,10000000,Doctor,1978-06-19,42f6d627-4829-4d1a-8660-63d85b3cd507,17.2219,78.609,0
2023-12-26 04:29:00,Flipkart,electronics,23674.83,Hyderabad,TS,17.385,78.4867,10000000,Teacher,2000-08-26,27975252-87df-4093-87cc-81da8e2c2e87,17.3346,78.3291,0
2023-01-15 23:29:00,BookMyShow,fashion,4567.95,Bengaluru,KA,12.9716,77.5946,12400000,Teacher,1996-08-19,cd443eef-a7db-4a83-9b5d-cee0bd69aaaa,12.8092,77.4765,0
2023-11-22 09:28:00,Amazon,fashion,6676.27,Bengaluru,KA,12.9716,77.5946,12400000,Doctor,1968-05-27,5785806a-9dbf-4721-89ef-8d54227f0d86,13.0785,77.7221,0
2023-02-07 03:14:00,Flipkart,food,192.02,Delhi,DL,28.7041,77.1025,18700000,Business,1989-08-28,11705f41-29d6-4047-ad56-2af095874336,28.518,77.0504,0
2023-03-07 12:06:00,Croma,grocery,2133.81,Chennai,TN,13.0827,80.2707,11300000,Student,2001-02-22,11aac263-dbc9-4a4b-96e3-0ead13340f94,12.9856,80.2965,0
2023-06-21 05:10:00,Amazon,electronics,34640.18,Delhi,DL,28.7041,77.1025,18700000,Clerk,1962-05-12,db1143e2-4815-40ce-9dac-f4d52102ee58,28.9008,76.9912,0
2023-12-19 00:27:00,Zomato,grocery,810.81,Mumbai,MH,19.076,72.8777,20400000,Clerk,1960-04-22,5ae56d1b-07bb-4390-af76-e90a3d36bad6,18.8983,72.7356,0
2023-08-24 20:53:00,Myntra,entertainment,600.6,Chennai,TN,13.0827,80.2707,11300000,Student,1983-08-13,74e2a80d-b5cc-4fc0-af3f-6d1d530f7224,13.0314,80.2267,0
2023-12-07 17:06:00,Swiggy,entertainment,3590.25,Delhi,DL,28.7041,77.1025,18700000,Engineer,1962-03-27,f68ff154-5588-44fd-a388-00af71e208ea,28.791,76.9805,0
2023-11-22 16:10:00,Flipkart,entertainment,731.1,Chennai,TN,13.0827,80.2707,11300000,Student,1984-01-21,916827c4-ca13-4a4c-ba1e-755b7b4c8007,13.2659,80.4411,0
2023-09-24 12:52:00,Reliance Digital,electronics,44023.37,Bengaluru,KA,12.9716,77.5946,12400000,Clerk,1963-03-23,18925f08-17a2-42b5-a48f-a15392603528,12.8287,77.4833,0
2023-10-27 20:24:00,Myntra,electronics,25442.92,Delhi,DL,28.7041,77.1025,18700000,Doctor,1996-05-11,1a14ec54-3cd6-4a50-b928-4a714d23c451,28.6028,76.9127,0
2023-03-25 03:14:00,Croma,food,1093.49,Hyderabad,TS,17.385,78.4867,10000000,Student,2000-11-07,d21c7130-8bdf-4918-8306-fc0473121ba9,17.2463,78.4921,0
2023-11-11 14:47:00,Zomato,electronics,87421.62,Bengaluru,KA,12.9716,77.5946,12400000,Student,1975-02-13,e4431321-b746-4f48-b4fc-3ad36ade81d9,13.168,77.7938,0
2023-01-12 16:07:00,Amazon,entertainment,8014.72,Delhi,DL,28.7041,77.1025,18700000,Business,1992-03-15,88222d7a-187a-40ed-861e-a4ed5d25ad30,37.0094,86.196,1
2023-10-25 18:45:00,Swiggy,fashion,6811.12,Chennai,TN,13.0827,80.2707,11300000,Manager,1968-03-17,391ebf06-76f4-464e-9b94-931bef7799f7,12.97,80.2992,0
2023-12-27 19:08:00,Swiggy,grocery,2495.46,Delhi,DL,28.7041,77.1025,18700000,Clerk,1968-10-22,0ece8c46-f76b-44db-bd8e-9f5d6790f6f8,28.8086,76.9726,0
2023-10-25 04:27:00,Zomato,grocery,2092.12,Bengaluru,KA,12.9716,77.5946,12400000,Business,1993-06-11,74a77d16-b8ec-46bd-9e0c-1cfb69e36253,13.108,77.7611,0
2023-10-26 04:49:00,Myntra,food,199.36,Kolkata,WB,22.5726,88.3639,14800000,Clerk,2002-05-08,40f4153b-3d0c-471c-9b3e-c62619a7444b,22.7367,88.3545,0
2023-01-04 09:04:00,Uber,entertainment,4527.44,Bengaluru,KA,12.9716,77.5946,12400000,Manager,1993-02-04,6396b587-2dfe-46b2-9951-7735fabd9525,20.2455,91.78,1
2023-10-05 17:15:00,Reliance Digital,fashion,11797.3,Delhi,DL,28.7041,77.1025,18700000,Student,1978-02-24,e5b18afc-01ea-402c-a541-3c4890dba984,28.7346,77.2617,0
2023-03-06 12:09:00,Croma,travel,8970.72,Chennai,TN,13.0827,80.2707,11300000,Business,1966-05-09,059aa631-06b7-4de9-94fe-2dd1577a16ca,18.7671,85.4594,1
2023-12-04 19:56:00,Flipkart,entertainment,6749.49,Mumbai,MH,19.076,72.8777,20400000,Manager,1966-06-28,1bc35d7b-c684-47bf-92da-fff9b3db956e,28.3509,84.3094,1
2023-07-23 14:45:00,Swiggy,grocery,3973.97,Delhi,DL,28.7041,77.1025,18700000,Business,1968-09-19,5dce1ae9-43dc-4708-b7e4-bd9b0b861029,33.0246,81.561,1
2023-10-16 19:18:00,Ola,travel,11981.72,Delhi,DL,28.7041,77.1025,18700000,Clerk,2000-07-23,8633e06b-9803-4ba9-8d1c-7d360c635352,28.5698,77.2329,0
2023-02-07 20:10:00,Ola,food,1167.54,Chennai,TN,13.0827,80.2707,11300000,Business,1975-06-23,baaf66a5-4f30-4ba5-ae00-81bc1529981c,13.1935,80.2061,0
2023-02-08 23:54:00,Ola,fashion,12318.13,Chennai,TN,13.0827,80.2707,11300000,Manager,2003-06-08,0fcfdd19-5e55-4bd4-8d94-0eba73c26a69,13.0127,80.1294,0
2023-11-12 07:55:00,Ola,grocery,3098.81,Kolkata,WB,22.5726,88.3639,14800000,Business,1974-03-14,cf6c4d02-01c4-4bf9-8834-0e22ebd10155,27.982,99.3936,1
2023-07-13 12:42:00,Amazon,grocery,151.4,Hyderabad,TS,17.385,78.4867,10000000,Clerk,2000-09-26,d7fcc6da-85ca-42c1-a2f2-a854c33d148f,17.5522,78.5361,0
2023-06-22 07:47:00,Myntra,travel,1130.75,Mumbai,MH,19.076,72.8777,20400000,Engineer,1979-06-21,7423dfe2-387a-4473-8dd1-f141eaf395c2,19.2563,72.7927,0
2023-03-03 12:17:00,Croma,travel,22614.39,Mumbai,MH,19.076,72.8777,20400000,Teacher,1969-08-04,e7ca5b87-8799-4779-9858-b0c802a6574c,19.0626,72.8912,0
2023-06-27 05:44:00,BookMyShow,travel,7777.03,Bengaluru,KA,12.9716,77.5946,12400000,Teacher,1978-08-20,3f517c53-074f-4550-b234-a7fd9e5fa67c,13.066,77.6908,0
2023-12-02 14:31:00,Zomato,travel,17990.71,Kolkata,WB,22.5726,88.3639,14800000,Engineer,1990-08-27,1a0057bf-ea30-4ac6-8579-760332aeaf59,22.7293,88.2854,0
2023-10-07 00:24:00,Swiggy,electronics,47095.56,Delhi,DL,28.7041,77.1025,18700000,Doctor,1982-03-28,71a1dbef-8bbe-4172-85df-6deda86add91,28.8919,77.0611,0
2023-06-07 09:20:00,BookMyShow,fashion,4629.89,Chennai,TN,13.0827,80.2707,11300000,Business,1970-09-03,c6337c72-53d1-49d8-9332-9592afcccfb3,13.0009,80.3796,0
2023-11-17 07:45:00,Myntra,grocery,1575.14,Bengaluru,KA,12.9716,77.5946,12400000,Student,1993-04-22,de9f283c-f8c3-4a8c-9126-75795238a4ec,12.9132,77.6997,0
2023-07-21 12:30:00,Myntra,electronics,61430.27,Bengaluru,KA,12.9716,77.5946,12400000,Student,1990-05-26,6473295a-3bed-425f-8732-85ee32cd40cd,13.1001,77.6017,0
2023-04-19 23:01:00,Ola,travel,39635.68,Mumbai,MH,19.076,72.8777,20400000,Business,1999-10-04,023c12cc-b1a7-411f-b7e3-21dbf14480be,27.0909,85.2819,1
2023-08-02 07:07:00,Uber,fashion,10984.38,Hyderabad,TS,17.385,78.4867,10000000,Engineer,1998-07-21,2001f306-2141-4827-96aa-e726fec638e6,17.3262,78.4971,0
2023-08-07 11:16:00,Ola,food,518.74,Kolkata,WB,22.5726,88.3639,14800000,Clerk,1969-07-19,5c3d400c-bb39-4757-9359-ceb36239b815,22.4463,88.2855,0
2023-06-26 16:39:00,Amazon,fashion,5196.07,Delhi,DL,28.7041,77.1025,18700000,Doctor,1987-01-01,c5f8ba14-385d-40a5-bdc7-ec8e38ef3ccd,28.8876,76.9842,0
2023-08-16 11:54:00,Ola,fashion,13844.52,Chennai,TN,13.0827,80.2707,11300000,Student,1993-09-24,94dee463-7558-4454-8c20-eecab5bde506,13.0981,80.47,0
2023-11-26 21:53:00,Ola,travel,17164.68,Hyderabad,TS,17.385,78.4867,10000000,Doctor,1993-04-04,bca0b6b7-a44c-4692-8468-751393f444a0,17.5642,78.5573,0
2023-04-23 07:11:00,BookMyShow,travel,23267.58,Chennai,TN,13.0827,80.2707,11300000,Clerk,1991-07-15,9015599d-94bb-4e8b-bd4b-867d231bcaed,13.2346,80.4565,0
2023-05-05 07:35:00,Myntra,entertainment,3300.37,Bengaluru,KA,12.9716,77.5946,12400000,Engineer,1964-05-17,55be732e-a494-40f5-9135-56bf6053466d,12.9167,77.5413,0
2023-11-03 11:32:00,Swiggy,entertainment,1504.75,Kolkata,WB,22.5726,88.3639,14800000,Student,1992-04-17,f4efd6e8-176d-4d0a-8970-e24f8b99245d,22.625,88.3735,0
2023-09-15 04:20:00,Amazon,travel,15395.69,Delhi,DL,28.7041,77.1025,18700000,Business,1962-12-14,65f6de76-5542-49f4-b09d-a33db73250b0,28.732,77.155,0
2023-08-10 16:45:00,Swiggy,entertainment,2301.14,Mumbai,MH,19.076,72.8777,20400000,Teacher,1960-11-01,4688e714-a4be-43d8-89e0-cf8d09e32819,19.035,72.7171,0
2023-04-15 15:38:00,Croma,travel,7237.65,Hyderabad,TS,17.385,78.4867,10000000,Business,1967-03-06,9d0da22c-05b0-41f8-a04f-fbdcd27c152a,17.4148,78.4511,0
2023-12-24 02:49:00,BookMyShow,grocery,274.58,Chennai,TN,13.0827,80.2707,11300000,Doctor,1963-11-01,7bba67d4-f2b9-4d55-97ca-e8640e487681,13.212,80.3159,0
2023-01-24 22:48:00,Swiggy,fashion,4493.99,Delhi,DL,28.7041,77.1025,18700000,Student,1997-02-12,65ddb0e6-c403-4486-bb50-4069575a1abd,28.6107,76.9423,0
2023-10-16 08:28:00,Swiggy,grocery,699.14,Chennai,TN,13.0827,80.2707,11300000,Teacher,1988-01-20,614592b9-7124-48aa-8c45-283ba2d3e878,13.1158,80.4545,0
2023-11-28 15:26:00,Ola,travel,50168.62,Delhi,DL,28.7041,77.1025,18700000,Manager,1991-02-08,7d24ee86-d006-44a7-8396-3a00ea03e4a5,35.3482,87.3331,1
2023-12-19 17:19:00,Uber,food,440.07,Kolkata,WB,22.5726,88.3639,14800000,Student,1965-03-06,56b0a2f8-a785-4c58-9cbd-e5b675d7071d,22.3816,88.5112,0
2023-09-01 22:48:00,Flipkart,fashion,15087.81,Delhi,DL,28.7041,77.1025,18700000,Student,1985-11-03,9b56f76c-6774-4041-be52-b00c5f912b30,38.1091,84.7297,1
2023-07-26 12:02:00,Uber,food,310.32,Bengaluru,KA,12.9716,77.5946,12400000,Business,1977-11-01,d9d5505c-b134-47f7-a758-ad481e593c5c,12.9094,77.5688,0
2023-07-16 08:47:00,Swiggy,electronics,10151.55,Delhi,DL,28.7041,77.1025,18700000,Teacher,1995-08-15,04e1a488-2b71-4409-853a-19e8f193627f,28.722,77.2175,0
2023-06-01 12:05:00,Reliance Digital,entertainment,1739.58,Bengaluru,KA,12.9716,77.5946,12400000,Manager,1973-04-28,7d738d39-5a1c-4a23-a73d-0fece684182f,12.8905,77.585,0
2023-11-17 15:37:00,Croma,fashion,9141.32,Delhi,DL,28.7041,77.1025,18700000,Teacher,1975-07-20,c45f8c4a-f574-4815-b4ea-313472477574,28.7391,77.0497,0
2023-03-08 14:32:00,BookMyShow,grocery,2049.67,Delhi,DL,28.7041,77.1025,18700000,Teacher,1984-01-22,9eb0a967-df2b-49ef-9442-90b7cc3d06aa,28.7211,77.0107,0
2023-06-18 14:53:00,Uber,entertainment,1107.09,Bengaluru,KA,12.9716,77.5946,12400000,Business,1966-02-18,378021da-f235-467f-bcad-623e4ef6a8c4,19.824,88.5476,1
2023-08-15 15:52:00,Ola,electronics,7800.17,Chennai,TN,13.0827,80.2707,11300000,Business,1985-05-12,58b03bdd-d3ce-496e-9882-b929e09010f6,12.9179,80.1861,0
2023-04-07 05:48:00,Uber,entertainment,3472.87,Hyderabad,TS,17.385,78.4867,10000000,Student,1983-11-26,257a8d9f-3603-4ee3-93f5-0889d3c1db80,17.5597,78.3573,0
2023-10-19 15:42:00,Zomato,entertainment,1957.81,Mumbai,MH,19.076,72.8777,20400000,Clerk,1971-05-04,1e126d4f-14b1-4ffd-b35c-85fbc7bfa56a,19.0168,72.9292,0
2023-01-30 03:01:00,Amazon,entertainment,353.72,Kolkata,WB,22.5726,88.3639,14800000,Clerk,1979-03-13,ea115821-a42b-47aa-b346-9c0f63adad94,22.616,88.3362,0
2023-06-15 18:33:00,BookMyShow,electronics,51680.39,Bengaluru,KA,12.9716,77.5946,12400000,Doctor,1976-07-22,74553034-eb66-445b-bc11-dab031743cf3,12.9997,77.6813,0
2023-02-01 06:46:00,Flipkart,entertainment,1288.07,Mumbai,MH,19.076,72.8777,20400000,Engineer,2004-01-08,49e888e5-4170-456c-8405-68aad1d07754,19.226,72.9117,0
2023-03-04 17:21:00,Croma,fashion,11368.11,Bengaluru,KA,12.9716,77.5946,12400000,Engineer,1999-04-09,1f1729e0-7115-4200-819b-d5f235af02b5,12.9385,77.6922,0
2023-09-05 19:09:00,Croma,food,586.81,Bengaluru,KA,12.9716,77.5946,12400000,Engineer,2000-11-15,67fb2553-3da3-4881-bb83-7c48de004a2e,13.0482,77.69,0
2023-04-03 22:45:00,Myntra,food,840.43,Kolkata,WB,22.5726,88.3639,14800000,Clerk,2004-09-09,bafce275-4293-4a3c-a368-a93ffa3f654d,22.5684,88.2396,0
2023-07-09 12:40:00,Flipkart,entertainment,1096.81,Delhi,DL,28.7041,77.1025,18700000,Teacher,1982-06-14,d4ef7208-04bb-4180-965f-beac18be8c32,28.604,76.9263,0
2023-12-21 05:12:00,Reliance Digital,electronics,62388.41,Kolkata,WB,22.5726,88.3639,14800000,Teacher,1975-01-17,8b3cab0e-6e0f-45ba-b5a3-9a3bc1ddeddf,22.6407,88.259,0
2023-04-14 07:40:00,Ola,fashion,2434.29,Kolkata,WB,22.5726,88.3639,14800000,Business,2000-02-18,e2cb458b-7311-44b3-9e7b-60ba6f4c4964,22.6076,88.2602,0
2023-12-02 19:41:00,Zomato,electronics,54684.13,Delhi,DL,28.7041,77.1025,18700000,Engineer,1973-02-23,fc18a9d5-0f02-4bed-ae84-bc1d9ccf6cd0,28.8399,77.0649,0
2023-07-24 12:47:00,Myntra,grocery,227.98,Bengaluru,KA,12.9716,77.5946,12400000,Doctor,1979-08-04,7f9f96f1-8afd-48e3-b24b-b3abfadf25a0,12.8932,77.4388,0
2023-02-22 07:06:00,Uber,fashion,4697.83,Hyderabad,TS,17.385,78.4867,10000000,Manager,1991-02-24,b12c2304-5f42-4d91-aab5-f8bee59da352,17.2032,78.4741,0
2023-11-13 04:54:00,Flipkart,entertainment,2057.73,Chennai,TN,13.0827,80.2707,11300000,Manager,1980-01-12,0400abb9-dd25-42ed-8d47-acd7f646d43a,13.078,80.3843,0
2023-07-03 01:44:00,Ola,entertainment,2679.89,Bengaluru,KA,12.9716,77.5946,12400000,Business,1961-01-25,8ed7ac88-ce2a-4fbb-b4ff-2f25da93edde,13.0328,77.4259,0
2023-05-03 16:02:00,Uber,electronics,86657.98,Delhi,DL,28.7041,77.1025,18700000,Student,1979-12-20,7f0455db-48fe-4798-bd25-9ff4c575184e,28.545,77.19,0
2023-09-26 08:27:00,Amazon,fashion,5142.26,Delhi,DL,28.7041,77.1025,18700000,Engineer,1976-04-02,5c5bfa1e-a8cc-43ba-b02b-bb6f4ebb3609,28.5586,77.2704,0
2023-02-06 19:22:00,Zomato,entertainment,1732.24,Chennai,TN,13.0827,80.2707,11300000,Clerk,1991-12-06,05ee3fcb-22d3-4bb2-a950-696608835337,13.2607,80.2685,0
2023-04-30 03:46:00,Reliance Digital,electronics,62542.59,Chennai,TN,13.0827,80.2707,11300000,Student,1985-02-02,199683e0-086a-413b-860b-bcd1ca57670e,12.938,80.3254,0
2023-11-06 19:10:00,Ola,fashion,540.63,Delhi,DL,28.7041,77.1025,18700000,Doctor,1963-09-23,4934452b-2972-4933-92d4-1d7f9441e6b7,28.5614,76.9313,0
2023-05-09 08:44:00,BookMyShow,entertainment,3832.83,Mumbai,MH,19.076,72.8777,20400000,Manager,1978-01-15,80eeea97-10da-43f7-98bb-328db1eaf4a9,19.2376,72.7435,0
2023-08-24 16:58:00,Myntra,food,193.55,Bengaluru,KA,12.9716,77.5946,12400000,Student,1994-11-28,10787afe-1e54-4e72-b769-488bbb408be6,12.9783,77.566,0
2023-08-30 10:06:00,Reliance Digital,grocery,2182.17,Chennai,TN,13.0827,80.2707,11300000,Manager,1996-07-12,308766a6-e29a-45d8-84ff-99b42a0f9979,13.1264,80.1895,0
2023-01-21 06:34:00,Myntra,fashion,8190.86,Kolkata,WB,22.5726,88.3639,14800000,Manager,1988-12-03,5585953c-c34c-474d-9e77-ee0cd4a69106,22.7118,88.2529,0
2023-09-20 03:28:00,Swiggy,travel,23624.9,Chennai,TN,13.0827,80.2707,11300000,Teacher,1985-05-04,62408cf7-c72f-45be-8fa0-0b6b4a15b73f,13.0947,80.2966,0
2023-07-04 14:03:00,Reliance Digital,grocery,702.71,Delhi,DL,28.7041,77.1025,18700000,Teacher,2002-05-23,2952ce62-f019-439f-9ccf-486b015eb805,28.764,76.9775,0
2023-03-24 07:07:00,Ola,travel,14659.51,Chennai,TN,13.0827,80.2707,11300000,Manager,1996-02-28,fa07f62b-554a-4966-a855-9ecaab21afd4,13.1769,80.4344,0
2023-03-25 11:00:00,Ola,electronics,77985.97,Mumbai,MH,19.076,72.8777,20400000,Clerk,1992-02-15,506dc29a-ca9b-4030-9051-46306b9c27f4,19.1266,73.0619,0
2023-03-09 19:18:00,Amazon,electronics,51546.94,Delhi,DL,28.7041,77.1025,18700000,Doctor,1963-07-08,83d35b6c-92ed-4e2e-baac-ec50e5856b7d,28.5588,77.213,0
2023-03-29 18:32:00,Swiggy,travel,61765.53,Mumbai,MH,19.076,72.8777,20400000,Clerk,1965-10-28,f1793c9e-cbf8-4627-8255-d63da89aec9e,30.5651,80.9894,1
2023-09-06 14:18:00,Swiggy,fashion,2936.07,Mumbai,MH,19.076,72.8777,20400000,Doctor,1960-05-04,7d33ffbb-c229-4061-84d4-9f6cbbc9ad2b,19.1976,72.9721,0
2023-02-01 16:17:00,BookMyShow,fashion,10965.8,Chennai,TN,13.0827,80.2707,11300000,Engineer,1982-09-11,6755d84f-d238-42cb-9b5a-87109b380aea,13.2093,80.2121,0
2023-09-16 00:47:00,Amazon,entertainment,1121.31,Mumbai,MH,19.076,72.8777,20400000,Student,1997-08-04,ed17c546-2698-47a3-929a-6a1fc9b8001f,18.9533,72.8564,0
2023-07-31 04:43:00,Croma,fashion,3186.4,Mumbai,MH,19.076,72.8777,20400000,Manager,1969-10-09,db2347a6-1d4a-4b8b-a2b3-362e2fe63aa4,19.2255,72.9455,0
2023-04-20 21:45:00,Myntra,grocery,123.04,Bengaluru,KA,12.9716,77.5946,12400000,Clerk,1962-01-03,f7f2f762-710a-4d01-9f88-0cee3975d021,12.9665,77.5882,0
2023-04-26 06:12:00,Flipkart,food,1027.25,Kolkata,WB,22.5726,88.3639,14800000,Doctor,1974-10-17,9bec30d1-d9a4-4bf8-97eb-5ebc6c6b696a,22.6498,88.3433,0
2023-02-01 18:56:00,Reliance Digital,fashion,13462.78,Bengaluru,KA,12.9716,77.5946,12400000,Student,1989-06-19,8b3e5d53-f7a0-438a-8611-91203ed5c7bc,12.8562,77.7223,0
2023-09-01 01:13:00,Myntra,fashion,8897.84,Bengaluru,KA,12.9716,77.5946,12400000,Manager,1998-01-21,32af40e5-87a8-4556-9f78-abdea4c6df2d,12.8622,77.4941,0
